,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,0.6940296649932861,0.026823016126373986,0.010757970809936523,0.0011817127477287922,0.8,0.0,0.01,5,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",0.8666666666666667,0.8416666666666667,0.8666666666666667,0.8625,0.8708333333333333,0.8616666666666667,0.010341394704992388,952
18,0.3508640766143799,0.01600319938492546,0.008730554580688476,0.0017746873542184823,0.8,0.0,0.01,7,100,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",0.8541666666666666,0.8291666666666667,0.8458333333333333,0.8458333333333333,0.8375,0.8425,0.008498365855987945,1192
19,0.3476517677307129,0.011119268655077511,0.008834409713745116,0.0019002785563067886,0.8,0.0,0.01,7,100,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.9}",0.8625,0.8291666666666667,0.8583333333333333,0.8416666666666667,0.8375,0.8458333333333334,0.012638125740085902,1148
20,0.31926560401916504,0.031947828082537336,0.008242177963256835,0.0027131913181497173,0.8,0.0,0.01,7,100,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",0.85,0.8333333333333334,0.8583333333333333,0.8375,0.8333333333333334,0.8424999999999999,0.009999999999999964,1208
21,0.7204810619354248,0.02115473572902768,0.015266990661621094,0.002577833927696158,0.8,0.0,0.01,7,200,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.8}",0.85,0.8375,0.8458333333333333,0.8541666666666666,0.8416666666666667,0.8458333333333332,0.005892556509887875,1152
22,0.7075891017913818,0.025633757088096287,0.017027616500854492,0.004712057762416943,0.8,0.0,0.01,7,200,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 0.9}",0.8541666666666666,0.8291666666666667,0.85,0.8375,0.8416666666666667,0.8424999999999999,0.00889756521002606,1208
23,0.6226981163024903,0.04755427288720784,0.00991816520690918,0.0009945307389381786,0.8,0.0,0.01,7,200,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 200, 'subsample': 1.0}",0.8541666666666666,0.8333333333333334,0.8583333333333333,0.8458333333333333,0.8458333333333333,0.8474999999999999,0.008579691784155803,1119
24,1.1125807762145996,0.03683746895612423,0.02653079032897949,0.008110737161956276,0.8,0.0,0.01,7,300,0.8,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",0.8458333333333333,0.8458333333333333,0.8541666666666666,0.8541666666666666,0.8416666666666667,0.8483333333333333,0.004999999999999983,1111
25,1.139715051651001,0.060282759965937585,0.023235893249511717,0.004993954646699605,0.8,0.0,0.01,7,300,0.9,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.9}",0.85,0.8375,0.8583333333333333,0.85,0.8416666666666667,0.8474999999999999,0.007264831572567763,1119
26,0.9915812492370606,0.05092000689844056,0.016709423065185545,0.0050750671517934285,0.8,0.0,0.01,7,300,1.0,"{'colsample_bytree': 0.8, 'gamma': 0, 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",0.8541666666666666,0.825,0.8583333333333333,0.8583333333333333,0.8458333333333333,0.8483333333333334,0.01252774698197742,1104
